index,minimum,maximum,Combination
EX_cl_e,-0.0025058450849642726,-0.0025058450849644084,Fructose
EX_co2_e,10.389936880223278,10.389936880229477,Fructose
EX_cobalt2_e,-1.2288373307985645e-05,-1.2288373307985529e-05,Fructose
EX_core2_e,0.0,0.0,Fructose
EX_core4_e,0.0,0.0,Fructose
EX_core5_e,0.0,0.0,Fructose
EX_core6_e,0.0,0.0,Fructose
EX_core7_e,0.0,0.0,Fructose
EX_core8_e,0.0,0.0,Fructose
EX_cspg_a_e,0.0,0.0,Fructose
EX_cspg_a_degr_e,0.0,0.0,Fructose
EX_cspg_b_e,0.0,0.0,Fructose
EX_cspg_b_degr_e,0.0,0.0,Fructose
EX_cspg_c_e,0.0,0.0,Fructose
EX_cspg_c_degr_e,0.0,0.0,Fructose
EX_ctbt_e,0.0,0.0,Fructose
EX_cu2_e,0.0,0.0,Fructose
EX_cys_L_e,-0.256,-0.25599999999840484,Fructose
EX_cytd_e,0.0,0.0,Fructose
EX_dad_2_e,0.0,0.0,Fructose
EX_dcyt_e,0.0,0.0,Fructose
EX_dgsn_e,0.0,0.0,Fructose
EX_din_e,0.0,0.0,Fructose
EX_dsT_antigen_e,0.0,0.0,Fructose
EX_dt5hsu_e,0.0,0.0,Fructose
EX_duri_e,0.0,0.0,Fructose
EX_etoh_e,0.35684748836842667,0.35684748837291824,Fructose
EX_f1a_e,0.0,0.0,Fructose
EX_fe2_e,-0.00679399583451887,-0.006793995834519037,Fructose
EX_fe3_e,0.0,0.0,Fructose
EX_fe3dcit_e,0.0,0.0,Fructose
EX_fol_e,0.0,0.0,Fructose
EX_for_e,0.0,0.0,Fructose
EX_fru_e,-10.0,-10.0,Fructose
EX_fuc_L_e,0.0,0.0,Fructose
EX_fum_e,0.0,0.0,Fructose
EX_gal_e,0.0,0.0,Fructose
EX_galam_e,0.0,0.0,Fructose
EX_galur_e,0.0,0.0,Fructose
EX_gam_e,0.0,0.0,Fructose
EX_gam26s_e,0.0,0.0,Fructose
EX_glc_e,0.0,0.0,Fructose
EX_glcur_e,0.0,0.0,Fructose
EX_gln_L_e,0.0,0.0,Fructose
EX_glu_L_e,0.0,0.0,Fructose
EX_gly_e,0.0,0.0,Fructose
EX_glyasn_e,0.0,0.0,Fructose
EX_glyasp_e,0.0,0.0,Fructose
EX_glyb_e,0.0,0.0,Fructose
EX_glycogen1500_e,0.0,0.0,Fructose
EX_glygln_e,0.0,0.0,Fructose
EX_glyglu_e,0.0,0.0,Fructose
EX_glygly_e,0.0,0.0,Fructose
EX_glyleu_e,0.0,0.0,Fructose
EX_glymet_e,0.0,0.0,Fructose
EX_glyphe_e,0.0,0.0,Fructose
EX_glytyr_e,0.0,0.0,Fructose
EX_gncore1_e,0.0,0.0,Fructose
EX_gncore2_e,0.0,0.0,Fructose
EX_gsn_e,0.0,0.0,Fructose
EX_h_e,16.65364769916577,16.65364769916392,Fructose
EX_h2o_e,7.210962548207323,7.2109625482060995,Fructose
EX_h2s_e,0.017721244130502873,0.017721244128978863,Fructose
EX_ha_e,0.0,0.0,Fructose
EX_ha_deg1_e,0.0,0.0,Fructose
EX_hg2_e,0.0,0.0,Fructose
EX_his_L_e,0.0,0.0,Fructose
EX_homogal_e,0.0,0.0,Fructose
EX_hspg_e,0.0,0.0,Fructose
EX_hspg_rest_e,0.0,0.0,Fructose
EX_idour_e,0.0,0.0,Fructose
EX_ile_L_e,0.0,0.0,Fructose
EX_ins_e,0.0,0.0,Fructose
EX_inulin_e,0.0,0.0,Fructose
EX_isobut_e,0.0,0.0,Fructose
EX_isocapr_e,0.0,0.0,Fructose
EX_isoval_e,0.0,0.0,Fructose
EX_k_e,-0.09397115682588955,-0.09397115682589458,Fructose
EX_kdo_e,0.0,0.0,Fructose
EX_kesto_e,0.0,0.0,Fructose
EX_kestopt_e,0.0,0.0,Fructose
EX_kestottr_e,0.0,0.0,Fructose
EX_lac_D_e,0.0,0.0,Fructose
EX_lac_L_e,0.0,0.0,Fructose
EX_lacdfucttr_e,0.0,0.0,Fructose
EX_lacndfuchx_e,0.0,0.0,Fructose
EX_lacnfucpt_e,0.0,0.0,Fructose
EX_lacnnttr_e,0.0,0.0,Fructose
EX_lacnttr_e,0.0,0.0,Fructose
EX_lcts_e,0.0,0.0,Fructose
EX_leu_L_e,0.0,0.0,Fructose
EX_leugly_e,0.0,0.0,Fructose
EX_levan1000_e,0.0,0.0,Fructose
EX_levanb_e,0.0,0.0,Fructose
EX_levanttr_e,0.0,0.0,Fructose
EX_levantttr_e,0.0,0.0,Fructose
EX_lmn2_e,0.0,0.0,Fructose
EX_lmn30_e,0.0,0.0,Fructose
EX_lps_bt_e,0.0,0.0,Fructose
EX_lys_L_e,0.0,0.0,Fructose
EX_malt_e,0.0,0.0,Fructose
EX_malthp_e,0.0,0.0,Fructose
EX_malthx_e,0.0,0.0,Fructose
EX_maltpt_e,0.0,0.0,Fructose
EX_malttr_e,0.0,0.0,Fructose
EX_maltttr_e,0.0,0.0,Fructose
EX_man_e,0.0,0.0,Fructose
EX_manb_e,0.0,0.0,Fructose
EX_manpt_e,0.0,0.0,Fructose
EX_mantr_e,0.0,0.0,Fructose
EX_manttr_e,0.0,0.0,Fructose
EX_meoh_e,0.0,0.0,Fructose
EX_met_L_e,0.0,0.0,Fructose
EX_metala_e,0.0,0.0,Fructose
EX_mg2_e,-0.004176080784985897,-0.004176080784985802,Fructose
EX_mn2_e,-0.0003327691491802431,-0.00033276914918024803,Fructose
EX_mqn10_e,0.0,0.0,Fructose
EX_mqn11_e,0.0,0.0,Fructose
EX_mqn7_e,0.0,0.0,Fructose
EX_mqn8_e,0.0,0.0,Fructose
EX_mqn9_e,0.0,0.0,Fructose
EX_mthgxl_e,0.0,0.0,Fructose
EX_na1_e,0.0,0.0,Fructose
EX_nac_e,0.0,0.0,Fructose
EX_neulacnttr_e,0.0,0.0,Fructose
EX_nh4_e,-1000.0,995.3477948594419,Fructose
EX_nmn_e,0.0,0.0,Fructose
EX_no2_e,0.0,0.0,Fructose
EX_oligofru4_e,0.0,0.0,Fructose
EX_orn_e,0.0,0.0,Fructose
EX_pac_e,0.0,0.0,Fructose
EX_pb_e,0.0,0.0,Fructose
EX_pect_e,0.0,0.0,Fructose
EX_pecticgal_e,0.0,0.0,Fructose
EX_phe_L_e,0.0,0.0,Fructose
EX_pheme_e,0.0,0.0,Fructose
EX_pi_e,-0.22914101055826752,-0.2291410105583342,Fructose
EX_pnto_R_e,0.0,0.0,Fructose
EX_ppa_e,0.0,0.0,Fructose
EX_pro_L_e,1.739012209263323,1.7390122092624896,Fructose
EX_progly_e,0.0,0.0,Fructose
EX_ptrc_e,0.0,0.0,Fructose
EX_pullulan1200_e,0.0,0.0,Fructose
EX_pydxn_e,0.0,0.0,Fructose
EX_pyr_e,0.0,0.0,Fructose
EX_raffin_e,0.0,0.0,Fructose
EX_rhamnogalurII_e,0.0,0.0,Fructose
EX_rib_D_e,0.0,0.0,Fructose
EX_ribflv_e,0.0,0.0,Fructose
EX_rmn_e,0.0,0.0,Fructose
EX_s2l2fn2m2masn_e,0.0,0.0,Fructose
EX_s2l2n2m2masn_e,0.0,0.0,Fructose
EX_ser_L_e,0.0,0.0,Fructose
EX_so4_e,-0.0020880403922542284,-0.002088040392482937,Fructose
EX_spmd_e,0.0,0.0,Fructose
EX_sT_antigen_e,0.0,0.0,Fructose
EX_starch1200_e,0.0,0.0,Fructose
EX_sTn_antigen_e,0.0,0.0,Fructose
EX_stys_e,0.0,0.0,Fructose
EX_succ_e,0.0,0.0,Fructose
EX_sucr_e,0.0,0.0,Fructose
EX_T_antigen_e,0.0,0.0,Fructose
EX_taur_e,0.0,0.0,Fructose
EX_tchola_e,0.0,0.0,Fructose
EX_thm_e,0.0,0.0,Fructose
EX_thr_L_e,0.0,0.0,Fructose
EX_thymd_e,0.0,0.0,Fructose
EX_tre_e,0.0,0.0,Fructose
EX_trp_L_e,0.0,0.0,Fructose
EX_tyr_L_e,0.0,0.0,Fructose
EX_ura_e,0.0,0.0,Fructose
EX_urea_e,0.0,0.0,Fructose
EX_uri_e,0.0,0.0,Fructose
EX_val_L_e,0.0,0.0,Fructose
EX_xan_e,0.0,0.0,Fructose
EX_zn2_e,-0.0001636811324623649,-0.0001636811324623672,Fructose
sink_chols,0.0,0.0,Fructose
sink_nh4,-1000.0,995.3477948594413,Fructose
sink_s,0.12905574195747427,0.12905574195676847,Fructose
FTHFCL,0.0,0.0,Fructose
MTHFR2,0.0,0.05947952739778015,Fructose
MTHFR3,0.0,0.05947952739731928,Fructose
AKP1,0.0004391045395387255,0.00043910453953944914,Fructose
DHPS,0.00043910453921125605,0.00043910453951013985,Fructose
FOLD3,0.0,0.0,Fructose
HPPK,0.0,0.0,Fructose
GLUFORT,0.0,0.0,Fructose
FTCD_r,0.0,0.0,Fructose
DHNPA,0.0004391045395386725,0.00043910453949818533,Fructose
DHFR,0.004981896703769803,0.004981896703741217,Fructose
DAPMDH,-0.18150511742491088,0.0,Fructose
MTHFD,-0.25889582055466054,-0.2588958205562807,Fructose
FTHFD,0.0,0.0,Fructose
FPGS_tm,0.0,0.0,Fructose
FPGS7,0.0,0.0,Fructose
MTHFC,-0.2588958205569731,-0.2588958205520407,Fructose
FTHFLi,0.3394811774591637,0.388516015325922,Fructose
PABB,0.0004391045395387596,0.00043910453955698134,Fructose
FOLR,0.0,0.0,Fructose
L2A6OD2s,0.0,0.18150511742386988,Fructose
GLUSy,0.0,0.0,Fructose
PUTA3,0.0,0.0,Fructose
GLUDC,0.0,0.0,Fructose
GLUDy,-7.158675677450594,-4.126600172407408,Fructose
GLUN,0.0,0.0,Fructose
GLNS,0.4007431364869567,0.4007431364865643,Fructose
DASYN120,0.01046772791867439,0.010467727918674154,Fructose
ALKP,0.0,0.0,Fructose
CLPNS140,0.005233863959337196,0.005233863959337017,Fructose
ALR4x,0.0,0.0,Fructose
KAS14,0.16743547627514038,0.1674354762754176,Fructose
PSSA120,0.005233863959337196,0.005233863959337178,Fructose
PSSA140,0.005233863959337196,0.005233863959337266,Fructose
PSSA160,0.005233863959337196,0.0052338639593513675,Fructose
PSSA180,0.005233863959337196,0.005233863959337124,Fructose
PSSA181,0.005233863959337196,0.005233863959337266,Fructose
PSSAAI15,0.005233863959337196,0.005233863959337265,Fructose
PSSAAI17,0.005233863959337196,0.005233863959337265,Fructose
PSSAI14,0.005233863959337196,0.005233863959337265,Fructose
PSSAI15,0.005233863959337196,0.005233863959337266,Fructose
PSSAI16,0.005233863959337196,0.005233863959337266,Fructose
PSSAI17,0.005233863959337196,0.005233863959337266,Fructose
PSD120,0.005233863959337195,0.005233863959337265,Fructose
PSD140,0.005233863959337195,0.005233863959337265,Fructose
PSD160,0.005233863959337195,0.005233863959351367,Fructose
PSD180,0.005233863959337195,0.005233863959337123,Fructose
PSD181,0.005233863959337195,0.005233863959337265,Fructose
PSDAI15,0.005233863959337195,0.005233863959337265,Fructose
PSDAI17,0.005233863959337195,0.005233863959337265,Fructose
PSDI14,0.005233863959337195,0.005233863959337265,Fructose
PSDI15,0.005233863959337195,0.005233863959337265,Fructose
PSDI16,0.005233863959337195,0.005233863959337265,Fructose
PSDI17,0.005233863959337195,0.005233863959337265,Fructose
G3PD1,0.1779032041940973,0.17790320419409972,Fructose
ACCOAC,0.0,1.6221760030900403,Fructose
PGPP120,0.005233863959337196,0.005233863959337544,Fructose
PGPP140,0.015701591878011584,0.01570159187801135,Fructose
PGPP160,0.015677506666327935,0.01567750666632769,Fructose
PGPP180,0.015701591878011584,0.01570159187801135,Fructose
PGPP181,0.005233863959337196,0.005233863959337116,Fructose
PGPPAI15,0.0,0.0,Fructose
PGPPAI17,0.005233863959337196,0.005233863959337116,Fructose
PGPPI14,0.0,0.0,Fructose
PGPPI15,0.0,0.0,Fructose
PGPPI16,0.0,0.0,Fructose
PGPPI17,0.005233863959337196,0.005233863959337116,Fructose
PGSA120,0.005233863959337195,0.005233863959337115,Fructose
FACOAL140,0.0,0.0,Fructose
FACOAL160,0.0,0.0,Fructose
FACOAL161,0.0,0.0,Fructose
FACOAL180,0.0,0.0,Fructose
FACOAL181,0.0,0.0,Fructose
2MBCOATA,0.031403183756242806,0.03140318375602208,Fructose
AIHPDCOATA,0.020935455837418085,0.020935455837348457,Fructose
AIPDCOATA,0.010467727918743723,0.010467727918674233,Fructose
IBCOATA,0.020935455837817002,0.020935455837348443,Fructose
IHDCOATA,0.01046772791958243,0.01046772791867423,Fructose
IHPDCOATA,0.02093545583825682,0.020935455837334326,Fructose
IPDCOATA,0.010467727918865822,0.010467727918675089,Fructose
ITDCOATA,0.010467727919142631,0.010467727918674232,Fructose
IVCOATA,0.031403183756023176,0.0314031837560087,Fructose
MCOATA,1.6221606344351587,1.6221606344318418,Fructose
PMTCOATA,0.0,0.020911370625733075,Fructose
STCOATA,0.0,0.02093545583734945,Fructose
TDCOATA,0.0,0.020935455837349657,Fructose
GPDDA1,0.0,0.0,Fructose
AGPAT120,0.010467727918674391,0.010467727918674504,Fructose
ACOATA,0.16743547627515556,0.16743547627543381,Fructose
DASYN140,0.02093545583734878,0.02093545583734945,Fructose
DASYN160,0.02091137062566513,0.020911370625675125,Fructose
DASYN180,0.02093545583734878,0.02093545583735019,Fructose
DASYN181,0.01046772791867439,0.010467727918674506,Fructose
DASYNAI15,0.005233863959337195,0.005233863959337253,Fructose
DASYNAI17,0.010467727918674391,0.010467727918674504,Fructose
DASYNI14,0.005233863959337195,0.005233863959337253,Fructose
DASYNI15,0.005233863959337195,0.005233863959337253,Fructose
DASYNI16,0.005233863959337195,0.005233863959337253,Fructose
DASYNI17,0.010467727918674391,0.010467727918674506,Fructose
CLPNS160,0.005233863959337195,0.005233863959337251,Fructose
CLPNS180,0.005233863959337196,0.005233863959337253,Fructose
CLPNSAI15,0.0,0.0,Fructose
CLPNSAI17,0.0,0.0,Fructose
CLPNSI14,0.0,0.0,Fructose
CLPNSI15,0.0,0.0,Fructose
CLPNSI16,0.0,0.0,Fructose
CLPNSI17,0.0,0.0,Fructose
PGSA140,0.015701591878011588,0.01570159187801176,Fructose
PGSA160,0.01567750666632793,0.015677506666328098,Fructose
PGSA180,0.015701591878011588,0.01570159187801176,Fructose
PGSA181,0.005233863959337195,0.005233863959337251,Fructose
PGSAAI15,0.0,0.0,Fructose
PGSAAI17,0.005233863959337196,0.005233863959337252,Fructose
PGSAI14,0.0,0.0,Fructose
PGSAI15,0.0,0.0,Fructose
PGSAI16,0.0,0.0,Fructose
PGSAI17,0.005233863959337196,0.005233863959337252,Fructose
FACOALAI15,0.0,0.0,Fructose
FACOALAI17,0.0,0.0,Fructose
FACOALI14,0.0,0.0,Fructose
FACOALI15,0.0,0.0,Fructose
FACOALI16,0.0,0.0,Fructose
FACOALI17,0.0,0.0,Fructose
GPDDA4,0.0,0.0,Fructose
GPDDA2,0.0,0.0,Fructose
ACOAAGPAT140,0.0,0.020935455837348717,Fructose
ACOAAGPAT160,0.0,0.020911370625665355,Fructose
ACOAAGPAT180,0.0,0.020935455837349008,Fructose
ACOAAGPATAI15,0.005233863959337196,0.005233863959337254,Fructose
ACOAAGPATAI17,0.01046772791867439,0.010467727918674504,Fructose
ACOAAGPATI14,0.005233863959337196,0.005233863959337254,Fructose
ACOAAGPATI15,0.005233863959337196,0.005233863959337254,Fructose
ACOAAGPATI16,0.005233863959337196,0.005233863959337254,Fructose
ACOAAGPATI17,0.01046772791867439,0.010467727918674506,Fructose
AGPAT140,0.0,0.020935455837348998,Fructose
AGPAT160,0.0,0.020911370625665997,Fructose
AGPAT180,0.0,0.020935455837348953,Fructose
AGPAT181,0.010467727918674391,0.010467727918674232,Fructose
KAS1,0.0,0.0,Fructose
KAS11,0.0,0.0,Fructose
KAS12,0.0,0.0,Fructose
KAS13,0.0,0.0,Fructose
KAS2,0.0,0.0,Fructose
KAS3,0.0,0.0,Fructose
KAS4,0.0,0.0,Fructose
KAS6,0.0,0.0,Fructose
KAS8,0.0,0.0,Fructose
G3PAT120,0.010467727918674391,0.010467727918674027,Fructose
G3PAT140,0.020935455837348776,0.020935455837348464,Fructose
G3PAT160,0.020911370625665126,0.020911370625664807,Fructose
G3PAT180,0.02093545583734878,0.020935455837348464,Fructose
G3PAT181,0.010467727918674391,0.010467727918674232,Fructose
G3PATAI15,0.005233863959337196,0.005233863959337117,Fructose
G3PATAI17,0.01046772791867439,0.01046772791867423,Fructose
G3PATI14,0.005233863959337196,0.005233863959337117,Fructose
G3PATI15,0.005233863959337196,0.005233863959337117,Fructose
G3PATI16,0.005233863959337196,0.005233863959337117,Fructose
G3PATI17,0.01046772791867439,0.010467727918674228,Fructose
GLYKr,0.015701591878011584,0.015701591878011345,Fructose
GLYD,0.0,0.0,Fructose
SERD_L,0.0,0.0,Fructose
GCCb,0.0,0.0,Fructose
THRD,0.0,0.0,Fructose
HSDxi2,0.0,0.6348840670062665,Fructose
HSDyi2,0.0,0.6348840670039693,Fructose
THRS,0.5755143157406861,0.5755143157419889,Fructose
THRAr,-999.6431525116237,0.3568474883749913,Fructose
CHOLSH,0.0,0.0,Fructose
GLYCK,0.0,0.0,Fructose
GLYAT,0.0,0.0,Fructose
PSERTr,0.0,1000.0000000000001,Fructose
GCCa,0.0,0.0,Fructose
PSP_L,0.0,0.0,Fructose
GHMT2r,-0.19452880392912505,-0.19452880392678268,Fructose
PGCDr,0.0,0.0,Fructose
GCCc,0.0,0.0,Fructose
GAPD,19.03717195374085,19.037171953741115,Fructose
ACS,0.0,987.6918678760134,Fructose
ACS2,0.0,999.4077345654863,Fructose
PYK,0.0,2.8505703876629847,Fructose
HEX1,0.0,0.0,Fructose
G6PI,-1000.0,1000.0,Fructose
G6PI3,-1000.0,999.3521710091932,Fructose
PGI,-1000.0,999.3521710091932,Fructose
PGK,-19.037171953742998,-19.037171953733846,Fructose
PGMT,0.0,0.0,Fructose
FBA,9.35217100919089,9.600693038037168,Fructose
PGM,-19.037171953741446,-19.03717195373921,Fructose
PFK,9.352171009186305,9.600693038038035,Fructose
PPDK,0.0,0.0,Fructose
PFK_ppi,0.0,0.0,Fructose
ENO,19.03717195372135,19.03717195373823,Fructose
TPI,9.421670117285368,9.421670117265815,Fructose
PGMT2,0.0,0.0,Fructose
FBP,0.0,0.0,Fructose
HEPARL1_e,0.0,0.0,Fructose
AS6TASE_HS2,0.0,0.0,Fructose
GLCAASE_HSe,0.0,0.0,Fructose
GLCAASE8e,0.0,0.0,Fructose
GLCAASE9e,0.0,0.0,Fructose
GLCAASEe,0.0,0.0,Fructose
CSABCASE_B_e,0.0,0.0,Fructose
CSABCASE_C_e,0.0,0.0,Fructose
CSABCASE_A_e,0.0,0.0,Fructose
GALASE_HSe,0.0,0.0,Fructose
GLCNACASE_HS1,0.0,0.0,Fructose
AS6TASE_HS1,0.0,0.0,Fructose
NACHEX27e,0.0,0.0,Fructose
GLCNACASE_HS2,0.0,0.0,Fructose
GLCNACASE_HS3,0.0,0.0,Fructose
GAM2STASE_HS3,0.0,0.0,Fructose
GAM2STASE_HS1,0.0,0.0,Fructose
GAM2STASE_HS2,0.0,0.0,Fructose
CS4TASE,0.0,0.0,Fructose
CS4TASE2,0.0,0.0,Fructose
CS6TASE,0.0,0.0,Fructose
IS2TASE,0.0,0.0,Fructose
IS2TASE_HS1,0.0,0.0,Fructose
AS3TASE_HS1,0.0,0.0,Fructose
AS3TASE_HS2,0.0,0.0,Fructose
IDOURASE,0.0,0.0,Fructose
IDOURASE_HS1,0.0,0.0,Fructose
IDOURASE_HS2,0.0,0.0,Fructose
IDOURASE_HS3,0.0,0.0,Fructose
IZPN,0.0,0.0,Fructose
IG3PS,0.03155051904644895,0.031550519047227325,Fructose
PRMICI,0.03155051904644899,0.031550519047227325,Fructose
PRAMPC,0.03155051904644899,0.03155051904722733,Fructose
PRATPP,0.03155051904644899,0.03155051904722732,Fructose
HISTP,0.03155051904644899,0.031550519047227325,Fructose
IGPDH,0.03155051904644899,0.03155051904722733,Fructose
HSTPTr,-0.031550519047871074,-0.03155051904645048,Fructose
HISTD,0.031550519046447956,0.03155051904739226,Fructose
ATPPRT,0.031550519046448976,0.031550519047116636,Fructose
CARNCNc,0.0,0.0,Fructose
URCN,0.0,0.0,Fructose
HISD,0.0,0.0,Fructose
LACNTTR_DEGe,0.0,0.0,Fructose
NEULACNTTR_SIASEe,0.0,0.0,Fructose
FUCNEULACNHX_DEGe,0.0,0.0,Fructose
2FUCLAC_FUCASEe,0.0,0.0,Fructose
LACDFUCTTR_FUCASEe,0.0,0.0,Fructose
LACNDFUCHX_FUCASEe,0.0,0.0,Fructose
LACNFUCPT_FUCASEe,0.0,0.0,Fructose
3FUCLAC_FUCASEe,0.0,0.0,Fructose
MI1PP,0.0,0.0,Fructose
MI1PS,0.0,0.0,Fructose
MI3PP,0.0,0.0,Fructose
MI4PP,0.0,0.0,Fructose
LIPOS,0.0,0.0,Fructose
OCTNLL,0.0,0.0,Fructose
LIPAMPL,0.0,0.0,Fructose
LIPOCT,0.0,0.0,Fructose
HEPTA1,0.0,0.0,Fructose
KDOPP,0.0,0.0,Fructose
S7PIr,0.0,0.0,Fructose
KDOPS,0.0,0.0,Fructose
U23GAAT_BT,0.0,0.0,Fructose
LPADSS_BT,0.0,0.0,Fructose
TDSK_BT,0.0,1000.0,Fructose
USHD_BT,0.0,0.0,Fructose
UAGAAT,0.0,0.0,Fructose
AGMHE,0.0,0.0,Fructose
MOAT_BT,0.0,0.0,Fructose
EDTXS1_BT,0.0,0.0,Fructose
TDSP_BT,0.0,1000.0,Fructose
KDOCT2,0.0,0.0,Fructose
GMHEPPA,0.0,0.0,Fructose
UAGAAT_HP,0.0,0.0,Fructose
GMHEPAT,0.0,0.0,Fructose
GMHEPK,0.0,0.0,Fructose
LPSSYN_BT,0.0,0.0,Fructose
RFA_BT,0.0,0.0,Fructose
RFAC_HP,0.0,0.0,Fructose
U2GAAT_BT,0.0,0.0,Fructose
U2GAAT2_BT,0.0,0.0,Fructose
UHGADA_HP,0.0,0.0,Fructose
AHCYSNS_r,0.0,0.0,Fructose
METAT,0.00010977613488467071,0.00010977613556446458,Fructose
AHC,0.0,0.0,Fructose
HSST,0.05936975126294914,0.0593697512644291,Fructose
AHSERL2,0.0,0.0,Fructose
METSOXR1,0.0,0.0,Fructose
METS,0.059369751262949154,0.05936975126819655,Fructose
HCYSMT,0.0,0.0,Fructose
AHSERL3,0.0,0.0,Fructose
SHSL2r,0.05936975126294915,0.05936975126447984,Fructose
METOX1s,0.0,0.0,Fructose
EX_cyst__L_e,0.0,0.0,Fructose
NADK,0.0,0.000219552269773943,Fructose
NADK2,0.0,0.0002195522697713417,Fructose
NNATr,0.00111971657582352,0.0011197165757919655,Fructose
PNP,0.0,0.0,Fructose
NNDPR,0.001119716575824054,0.0011197165778858693,Fructose
NADS2,0.0,0.0,Fructose
NP1_r,-1000.0000000000002,1000.0,Fructose
NTD5_a,0.0,0.0,Fructose
NT5C,0.0,0.0,Fructose
A_MANASEe,0.0,0.0,Fructose
B_MANNASEe,0.0,0.0,Fructose
FUCASEe,0.0,0.0,Fructose
AMANNANASEe,0.0,0.0,Fructose
SIAASEe,0.0,0.0,Fructose
GALASE1e,0.0,0.0,Fructose
AHEXASE2e,0.0,0.0,Fructose
AHEXASE3e,0.0,0.0,Fructose
AHEXASEe,0.0,0.0,Fructose
NTRIR5,0.0,0.0,Fructose
NTPP10,0.0,0.0,Fructose
NTPP11,0.0,0.0,Fructose
DTMPK,0.004542792164231077,0.004542792164429919,Fructose
NTD1,0.0,0.0,Fructose
RNTR1,0.0,0.006056114535516641,Fructose
RNTR2,0.0,0.006109613703497202,Fructose
RNTR3,0.0,0.0,Fructose
RNTR4,0.0,0.00911686385105672,Fructose
DURIPP,0.0,0.0,Fructose
ADK2,0.00010977613488467053,1000.0,Fructose
GUAPRT,0.0,0.0,Fructose
HXPRT,0.0,0.0,Fructose
DUTPDP,0.0,0.0,Fructose
NTP1,0.0,0.0,Fructose
NTPP1,0.0,0.0,Fructose
NTPP2,0.0,0.0,Fructose
NTPP9,0.0,0.0,Fructose
NTD10,0.0,0.0,Fructose
NTD2,0.0,0.0,Fructose
NTD3,0.0,0.0,Fructose
NTD5,0.0,0.0,Fructose
NTD6,0.0,0.0,Fructose
NTD8,0.0,0.0,Fructose
NTD9,0.0,0.0,Fructose
NDPK2,0.044086479322981695,999.4609379086718,Fructose
NDPK3,0.12588793489168273,0.12612285582461874,Fructose
NDPK9,0.0,0.0,Fructose
NTPTP1,0.0,0.0,Fructose
ADPT,0.0,0.0,Fructose
GNNUC,0.0,0.0,Fructose
INSH,0.0,0.0,Fructose
XTSNH,0.0,0.0,Fructose
UPPRT,0.0,0.0,Fructose
DADK,0.0,0.0,Fructose
CYTDK1,0.0,0.0,Fructose
TMDK1,0.0,0.0,Fructose
URIDK2r,-0.009116863850380318,-0.00911686385153524,Fructose
CYTK1,0.12588793489261835,0.1261228558216416,Fructose
TMDS,0.004542792164231077,0.0045427921641979195,Fructose
DGK1,0.0,0.0,Fructose
PUNP1,0.0,0.0,Fructose
PUNP4,0.0,0.0,Fructose
PUNP5,0.0,0.0,Fructose
PUNP7,0.0,0.0,Fructose
DCYTD,0.0,0.0,Fructose
23PDE2,0.0,0.0,Fructose
23PDE4,0.0,0.0,Fructose
23PDE9,0.0,0.0,Fructose
AMPN,0.0,0.0,Fructose
CYTDK2,0.0,0.0,Fructose
URIK1,0.0,0.0,Fructose
CYTDK4,0.0,0.0,Fructose
ADK1,-999.6123363346358,999.7955233756627,Fructose
NTPP8,0.0,0.0,Fructose
DCMPDA,-0.00457407166715207,-0.00457407168900048,Fructose
NTD11,0.0,0.0,Fructose
NTD4,0.0,0.0,Fructose
NTD7,0.0,0.0,Fructose
NDPK1,0.07436596707126127,0.08047558076991242,Fructose
NDPK4,0.004542792164231076,0.0047623444341857776,Fructose
NDPK5,0.0,0.006109613727749579,Fructose
NDPK6,-0.009116863848842457,0.0,Fructose
NDPK7,0.004574071688844269,0.004574071686065683,Fructose
NDPK8,-999.9746674116861,1000.0,Fructose
URIK2,0.0,0.0,Fructose
DURIK1,0.0,0.0,Fructose
URIDK1,0.05320334317326823,0.05320334316226456,Fructose
CYTDK3,0.0,0.0,Fructose
GK1,-999.974667411671,1000.0,Fructose
GK2,-999.9746674116667,1000.0,Fructose
PUNP2,0.0,0.0,Fructose
PUNP3,0.0,0.0,Fructose
PUNP6,0.0,0.0,Fructose
CYTD,0.0,0.0,Fructose
23PDE7,0.0,0.0,Fructose
XPPT,0.0,0.0,Fructose
CYTK2,0.0045740717001564336,0.004574071686051213,Fructose
URIK3,0.0,0.0,Fructose
GALASE_OGLYCAN1e,0.0,0.0,Fructose
GALASE_OGLYCAN2e,0.0,0.0,Fructose
GALASE_OGLYCAN3e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN1e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN2e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN3e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN4e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN5e,0.0,0.0,Fructose
GLCNACASE_OGLYCAN6e,0.0,0.0,Fructose
SIAASE_OGLYCAN1e,0.0,0.0,Fructose
SIAASE_OGLYCAN2e,0.0,0.0,Fructose
SIAASE_OGLYCAN3e,0.0,0.0,Fructose
GALNACASE_OGLYCAN1e,0.0,0.0,Fructose
GALNACASE_OGLYCAN2e,0.0,0.0,Fructose
GALNACASE_OGLYCAN3e,0.0,0.0,Fructose
UDPGLCURE,0.0,0.0,Fructose
XYLK,0.0,0.0,Fructose
DGC3D,0.0,0.0,Fructose
KDUI,0.0,0.0,Fructose
DDGLKr,0.0,0.0,Fructose
